ImageFile,targ_side,correctAnswer,n,breakMessage.started_raw,breakMessage.stopped_raw,dispStimuli.started_mean,dispStimuli.started_raw,dispStimuli.started_std,dispStimuli.stopped_raw,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_raw,key_resp.stopped_raw,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,key_resp_2.started_mean,key_resp_2.started_raw,key_resp_2.started_std,key_resp_2.stopped_raw,order
images/exp1a_trial_65_colour1_distractors4_r.png,r,2,1.0,267.8326216000132,,266.93927001953125,266.93927001953125,0.0,,'space',1.1337687969207764,1.1337687969207764,0.0,267.8326216000132,,1.0,1.0,0.0,'2',0.843204915523529,0.843204915523529,0.0,266.93927001953125,266.93927001953125,0.0,,228.0
images/exp1a_trial_66_colour1_distractors9_r.png,r,2,1.0,,,419.14971923828125,419.14971923828125,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6078358292579651,0.6078358292579651,0.0,419.14971923828125,419.14971923828125,0.0,,396.0
images/exp1a_trial_67_colour1_distractors19_r.png,r,2,1.0,,,193.04283142089844,193.04283142089844,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7790114283561707,0.7790114283561707,0.0,193.04283142089844,193.04283142089844,0.0,,150.0
images/exp1a_trial_68_colour1_distractors31_r.png,r,2,1.0,,,248.4617156982422,248.4617156982422,0.0,,,,,,,,1.0,1.0,0.0,'2',0.9684478044509888,0.9684478044509888,0.0,248.4617156982422,248.4617156982422,0.0,,208.0
images/exp1a_trial_69_colour2_distractors1_r.png,r,2,1.0,,,366.4786071777344,366.4786071777344,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5916205048561096,0.5916205048561096,0.0,366.4786071777344,366.4786071777344,0.0,,334.0
images/exp1a_trial_70_colour2_distractors4_r.png,r,2,1.0,,,343.4717102050781,343.4717102050781,0.0,,,,,,,,1.0,1.0,0.0,'2',0.81461501121521,0.81461501121521,0.0,343.4717102050781,343.4717102050781,0.0,,308.0
images/exp1a_trial_71_colour2_distractors9_r.png,r,2,1.0,,,179.94630432128906,179.94630432128906,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8915473818778992,0.8915473818778992,0.0,179.94630432128906,179.94630432128906,0.0,,134.0
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,1.0,,,278.9556884765625,278.9556884765625,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8105450868606567,0.8105450868606567,0.0,278.9556884765625,278.9556884765625,0.0,,242.0
images/exp1a_trial_73_colour2_distractors31_r.png,r,2,1.0,,,191.40670776367188,191.40670776367188,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7838634252548218,0.7838634252548218,0.0,191.40670776367188,191.40670776367188,0.0,,148.0
images/exp1a_trial_74_colour3_distractors1_r.png,r,2,1.0,,,199.67703247070312,199.67703247070312,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5549072027206421,0.5549072027206421,0.0,199.67703247070312,199.67703247070312,0.0,,157.0
images/exp1a_trial_75_colour3_distractors4_r.png,r,2,1.0,,,183.23666381835938,183.23666381835938,0.0,,,,,,,,1.0,1.0,0.0,'2',0.801744818687439,0.801744818687439,0.0,183.23666381835938,183.23666381835938,0.0,,138.0
images/exp1a_trial_76_colour3_distractors9_r.png,r,2,1.0,,,326.33837890625,326.33837890625,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8759939074516296,0.8759939074516296,0.0,326.33837890625,326.33837890625,0.0,,292.0
images/exp1a_trial_77_colour3_distractors19_r.png,r,2,1.0,,,74.02464294433594,74.02464294433594,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8214085102081299,0.8214085102081299,0.0,74.02464294433594,74.02464294433594,0.0,,24.0
images/exp1a_trial_78_colour3_distractors31_r.png,r,2,1.0,,,451.5620422363281,451.5620422363281,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8360192179679871,0.8360192179679871,0.0,451.5620422363281,451.5620422363281,0.0,,434.0
images/exp1a_trial_79_colour1_distractors1_l.png,l,1,1.0,,,111.72367095947266,111.72367095947266,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7558490037918091,0.7558490037918091,0.0,111.72367095947266,111.72367095947266,0.0,,63.0
images/exp1a_trial_80_colour1_distractors4_l.png,l,1,1.0,,,482.9511413574219,482.9511413574219,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5584372878074646,0.5584372878074646,0.0,482.9511413574219,482.9511413574219,0.0,,472.0
images/exp1a_trial_81_colour1_distractors9_l.png,l,1,1.0,,,150.22186279296875,150.22186279296875,0.0,,,,,,,,1.0,1.0,0.0,'1',0.47266098856925964,0.47266098856925964,0.0,150.22186279296875,150.22186279296875,0.0,,101.0
images/exp1a_trial_82_colour1_distractors19_l.png,l,1,1.0,,,462.44482421875,462.44482421875,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6198650002479553,0.6198650002479553,0.0,462.44482421875,462.44482421875,0.0,,445.0
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,1.0,,,77.63809204101562,77.63809204101562,0.0,,,,,,,,1.0,1.0,0.0,'1',0.8087399005889893,0.8087399005889893,0.0,77.63809204101562,77.63809204101562,0.0,,29.0
images/exp1a_trial_84_colour2_distractors1_l.png,l,1,1.0,,,404.3356628417969,404.3356628417969,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5522285103797913,0.5522285103797913,0.0,404.3356628417969,404.3356628417969,0.0,,378.0
images/exp1a_trial_85_colour2_distractors4_l.png,l,1,1.0,,,89.75312042236328,89.75312042236328,0.0,,,,,,,,1.0,1.0,0.0,'1',0.532814085483551,0.532814085483551,0.0,89.75312042236328,89.75312042236328,0.0,,40.0
images/exp1a_trial_86_colour2_distractors9_l.png,l,1,1.0,389.7989237001166,,388.84222412109375,388.84222412109375,0.0,,'space',1.1915584802627563,1.1915584802627563,0.0,389.7989237001166,,1.0,1.0,0.0,'1',0.9238736033439636,0.9238736033439636,0.0,388.84222412109375,388.84222412109375,0.0,,361.0
images/exp1a_trial_87_colour2_distractors19_l.png,l,1,1.0,,,391.95831298828125,391.95831298828125,0.0,,,,,,,,1.0,1.0,0.0,'1',0.9035344123840332,0.9035344123840332,0.0,391.95831298828125,391.95831298828125,0.0,,363.0
images/exp1a_trial_88_colour2_distractors31_l.png,l,1,1.0,,,192.2760772705078,192.2760772705078,0.0,,,,,,,,1.0,1.0,0.0,'1',0.6744136810302734,0.6744136810302734,0.0,192.2760772705078,192.2760772705078,0.0,,149.0
images/exp1a_trial_89_colour3_distractors1_l.png,l,1,1.0,,,315.16192626953125,315.16192626953125,0.0,,,,,,,,1.0,1.0,0.0,'1',0.8834053874015808,0.8834053874015808,0.0,315.16192626953125,315.16192626953125,0.0,,279.0
images/exp1a_trial_90_colour3_distractors4_l.png,l,1,1.0,454.76946440013126,,454.0018615722656,454.0018615722656,0.0,,'space',1.6847968101501465,1.6847968101501465,0.0,454.76946440013126,,1.0,1.0,0.0,'1',0.7243772149085999,0.7243772149085999,0.0,454.0018615722656,454.0018615722656,0.0,,437.0
images/exp1a_trial_91_colour3_distractors9_l.png,l,1,1.0,,,457.8573303222656,457.8573303222656,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7087464928627014,0.7087464928627014,0.0,457.8573303222656,457.8573303222656,0.0,,439.0
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,1.0,,,252.2858428955078,252.2858428955078,0.0,,,,,,,,1.0,1.0,0.0,'1',0.5439131855964661,0.5439131855964661,0.0,252.2858428955078,252.2858428955078,0.0,,211.0
images/exp1a_trial_93_colour3_distractors31_l.png,l,1,1.0,354.89310709992424,,354.2671203613281,354.2671203613281,0.0,,'space',2.0093061923980713,2.0093061923980713,0.0,354.89310709992424,,1.0,1.0,0.0,'1',0.5719349980354309,0.5719349980354309,0.0,354.2671203613281,354.2671203613281,0.0,,323.0
images/exp1a_trial_94_colour0_distractors0_r.png,r,2,1.0,,,448.89068603515625,448.89068603515625,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5955098867416382,0.5955098867416382,0.0,448.89068603515625,448.89068603515625,0.0,,431.0
images/exp1a_trial_95_colour0_distractors0_l.png,l,1,1.0,,,167.1022186279297,167.1022186279297,0.0,,,,,,,,1.0,1.0,0.0,'1',0.7765917778015137,0.7765917778015137,0.0,167.1022186279297,167.1022186279297,0.0,,119.0
images/exp1b_trial_0_colour1_distractors1_r.png,r,2,1.0,,,135.94480895996094,135.94480895996094,0.0,,,,,,,,1.0,1.0,0.0,'2',0.5655235052108765,0.5655235052108765,0.0,135.94480895996094,135.94480895996094,0.0,,87.0
images/exp1b_trial_1_colour1_distractors4_r.png,r,2,1.0,,,361.55487060546875,361.55487060546875,0.0,,,,,,,,1.0,1.0,0.0,'2',0.8430026173591614,0.8430026173591614,0.0,361.55487060546875,361.55487060546875,0.0,,328.0
images/exp1b_trial_2_colour1_distractors9_r.png,r,2,1.0,,,115.6321029663086,115.6321029663086,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7509450912475586,0.7509450912475586,0.0,115.6321029663086,115.6321029663086,0.0,,68.0
images/exp1b_trial_3_colour1_distractors19_r.png,r,2,1.0,,,444.11956787109375,444.11956787109375,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6548373699188232,0.6548373699188232,0.0,444.11956787109375,444.11956787109375,0.0,,425.0
images/exp1b_trial_4_colour1_distractors31_r.png,r,2,1.0,,,477.4404602050781,477.4404602050781,0.0,,,,,,,,1.0,1.0,0.0,'2',0.6620603203773499,0.6620603203773499,0.0,477.4404602050781,477.4404602050781,0.0,,465.0
images/exp1b_trial_5_colour2_distractors1_r.png,r,2,1.0,406.5125711001456,,405.7153625488281,405.7153625488281,0.0,,'space',1.2054129838943481,1.2054129838943481,0.0,406.5125711001456,,1.0,1.0,0.0,'2',0.755106508731842,0.755106508731842,0.0,405.7153625488281,405.7153625488281,0.0,,380.0
images/exp1b_trial_6_colour2_distractors4_r.png,r,2,1.0,,,95.71583557128906,95.71583557128906,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7226632237434387,0.7226632237434387,0.0,95.71583557128906,95.71583557128906,0.0,,46.0
images/exp1b_trial_7_colour2_distractors9_r.png,r,2,1.0,,,223.48846435546875,223.48846435546875,0.0,,,,,,,,1.0,1.0,0.0,'2',0.7659035921096802,0.7659035921096802,0.0,223.48846435546875,223.48846435546875,0.0,,180.0
