ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_9_colour2_distractors31_r.png,r,2,0,8,8,9,,,,,,,,,,,,,,,,,,,,,26.325504500011448,None,2,1,1.5764223000005586,26.325504500011448,None,27.91975880000973,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,0,9,9,5,,,,,,,,,,,,,,,,,,,,,28.965176199999405,None,2,1,0.585321800012025,28.965176199999405,None,29.56746030000795,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_1_colour1_distractors4_r.png,r,2,0,10,10,1,,,,,,,,,,,,,,,,,,,,,30.61065070000768,None,2,1,0.5310790999938035,30.61065070000768,None,31.167446400009794,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_10_colour3_distractors1_r.png,r,2,0,11,11,10,,,,,,,,,,,,,,,,,,,,,32.20967270000256,None,2,1,0.6440264999982901,32.20967270000256,None,32.883961100000306,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,12,12,11,,,,,,,,,,,,,,,,,,,,,33.92500580000342,None,2,1,0.6567202000005636,33.92500580000342,None,34.60013250001066,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_0_colour1_distractors1_r.png,r,2,0,13,13,0,,,,,,,,,,,,,,,,,,,,,35.63838509999914,None,2,1,0.5196606999961659,35.63838509999914,None,36.183643099997425,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,37.21239310000965,None,2,1,0.5853814000001876,37.21239310000965,None,37.81681119999848,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_19_colour1_distractors31_l.png,l,1,0,15,15,19,,,,,,,,,,,,,,,,,,,,,38.856257799998275,None,2,0,0.4773762999975588,38.856257799998275,None,39.352400400006445,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_15_colour1_distractors1_l.png,l,1,0,16,16,15,,,,,,,,,,,,,,,,,,,,,40.40960199999972,None,1,1,0.56417220000003,40.40960199999972,None,41.00050480000209,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_16_colour1_distractors4_l.png,l,1,0,17,17,16,,,,,,,,,,,,,,,,,,,,,42.03686000000744,None,1,1,0.8728654000005918,42.03686000000744,None,42.932866800008924,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,0,18,18,17,,,,,,,,,,,,,,,,,,,,,43.96311810000043,None,1,1,0.810541099999682,43.96311810000043,None,44.79824460000964,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_8_colour2_distractors19_r.png,r,2,0,19,19,8,,,,,,,,,,,,,,,,,,,,,45.84862060000887,None,2,1,0.6369738999928813,45.84862060000887,None,46.5155611000082,None,,,,,,,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58682670000417,None,space,1.1839532000012696,50.58152870000049,None,,,,,,,,,,,,,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2c_trial_21_colour2_distractors4_l.png,l,1,,,,,0,0,0,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.93081170000369,None,1,1,1.0428700000047684,51.93081170000369,None,53.0479877600068,None,None,53.0479877600068,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_76_colour3_distractors9_r.png,r,2,,,,,0,1,1,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0882588000095,None,2,1,0.7003562999889255,53.0882588000095,None,53.831365780005584,None,None,53.831365780005584,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1b_trial_70_colour2_distractors4_r.png,r,2,,,,,0,2,2,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8683624999976,None,1,0,0.456004200008465,53.8683624999976,None,54.36492498001026,None,None,54.36492498001026,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2b_trial_12_colour3_distractors9_r.png,r,2,,,,,0,3,3,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.40810820000479,None,2,1,0.4516115999867907,54.40810820000479,None,54.897662380000114,None,None,54.897662380000114,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_58_colour3_distractors4_l.png,l,1,,,,,0,4,4,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.93364499999734,None,1,1,0.3745238999981666,54.93364499999734,None,55.34773548000085,None,None,55.34773548000085,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2c_trial_64_colour1_distractors1_r.png,r,2,,,,,0,5,5,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3870670000033,None,2,1,0.3294510999985505,55.3870670000033,None,55.76442018000235,None,None,55.76442018000235,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2a_trial_72_colour2_distractors19_r.png,r,2,,,,,0,6,6,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.79633140000806,None,1,0,0.24000389999127947,55.79633140000806,None,56.06399894000206,None,None,56.06399894000206,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2b_trial_87_colour2_distractors19_l.png,l,1,,,,,0,7,7,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.10731079999823,None,2,0,0.37715049998951145,56.10731079999823,None,56.530867680007944,None,None,56.530867680007944,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_82_colour1_distractors19_l.png,l,1,,,,,0,8,8,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.572569800002384,None,1,1,0.27120170000125654,56.572569800002384,None,56.881104180010155,None,None,56.881104180010155,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2b_trial_19_colour1_distractors31_l.png,l,1,,,,,0,9,9,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.91988729999866,None,2,0,0.3091905999899609,56.91988729999866,None,57.26536448000407,None,None,57.26536448000407,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1b_trial_66_colour1_distractors9_r.png,r,2,,,,,0,10,10,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.309747400009655,None,1,0,0.2625119000003906,57.309747400009655,None,57.59683014000766,None,None,57.59683014000766,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_69_colour2_distractors1_r.png,r,2,,,,,0,11,11,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.63761050000903,None,2,1,0.3187861000042176,57.63761050000903,None,57.98038604000758,None,None,57.98038604000758,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2a_trial_4_colour1_distractors31_r.png,r,2,,,,,0,12,12,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02353060001042,None,1,0,0.23600010000518523,58.02353060001042,None,58.297434780007464,None,None,58.297434780007464,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1b_trial_74_colour3_distractors1_r.png,r,2,,,,,0,13,13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.332242100004805,None,2,1,0.3273380000027828,58.332242100004805,None,58.69747688000207,None,None,58.69747688000207,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1a_trial_50_colour1_distractors19_l.png,l,1,,,,,0,14,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.73724630000652,None,1,1,0.25031799999123905,58.73724630000652,None,59.03082668000134,None,None,59.03082668000134,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2a_trial_5_colour2_distractors1_r.png,r,2,,,,,0,15,15,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.06761730001017,None,2,1,0.2488862999889534,59.06761730001017,None,59.36405818000203,None,None,59.36405818000203,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2c_trial_41_colour2_distractors31_r.png,r,2,,,,,0,16,16,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.39876670000376,None,1,0,0.2377078999998048,59.39876670000376,None,59.680671280005484,None,None,59.680671280005484,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1b_trial_21_colour2_distractors4_l.png,l,1,,,,,0,17,17,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.70896650000941,None,2,0,0.26279179999255575,59.70896650000941,None,60.01364898000902,None,None,60.01364898000902,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1b_trial_94_colour0_distractors0_r.png,r,2,,,,,0,18,18,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.05068280000705,None,1,0,0.26481190000777133,60.05068280000705,None,60.3637560800009,None,None,60.3637560800009,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2b_trial_90_colour3_distractors4_l.png,l,1,,,,,0,19,19,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.401628899999196,None,1,1,0.25007670000195503,60.401628899999196,None,60.69745658000757,None,None,60.69745658000757,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp1b_trial_92_colour3_distractors19_l.png,l,1,,,,,0,20,20,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.73502590000862,None,2,0,0.22934610000811517,60.73502590000862,None,61.01376148000709,None,None,61.01376148000709,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2c_trial_83_colour1_distractors31_l.png,l,1,,,,,0,21,21,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.05035590000625,None,2,0,0.24190409999573603,61.05035590000625,None,61.32989638000727,None,None,61.32989638000727,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2c_trial_39_colour2_distractors9_r.png,r,2,,,,,0,22,22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.35987400000158,None,1,0,0.2529299000016181,61.35987400000158,None,61.64693998000003,None,None,61.64693998000003,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
images/exp2b_trial_13_colour3_distractors19_r.png,r,2,,,,,0,23,23,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.67428220000875,None,1,0,0.2337726000114344,61.67428220000875,None,61.947015380009546,None,None,61.947015380009546,None,,1,001,2020_Nov_25_1013,searchDisc3,2020.2.4,59.98908198949247,
