ImageFile,targ_side,correctAnswer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_80_colour1_distractors4_l.png,l,1,0,11,11,80,21.34296240005642,None,1,0.3264919000212103,21.34296240005642,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_84_colour2_distractors1_l.png,l,1,0,12,12,84,21.737938700011,None,2,0.06759740004781634,21.737938700011,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_56_colour2_distractors31_l.png,l,1,0,13,13,56,21.865645800018683,None,2,0.29960140003822744,21.865645800018683,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_82_colour1_distractors19_l.png,l,1,0,14,14,82,22.230816300027072,None,1,0.21445730002596974,22.230816300027072,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_3_colour1_distractors19_r.png,r,2,0,15,15,3,22.535171100054868,None,2,0.16626790002919734,22.535171100054868,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_11_colour3_distractors4_r.png,r,2,0,16,16,11,22.75972550001461,None,1,0.33415400004014373,22.75972550001461,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,0,17,17,17,23.179779199999757,None,2,0.36981579998973757,23.179779199999757,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_20_colour2_distractors1_l.png,l,1,0,18,18,20,23.60169450007379,None,2,0.26771779998671263,23.60169450007379,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_14_colour3_distractors31_r.png,r,2,0,19,19,14,23.96953450003639,None,1,0.2039365000091493,23.96953450003639,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_64_colour1_distractors1_r.png,r,2,0,20,20,64,24.239190599997528,None,1,0.22229589999187738,24.239190599997528,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_51_colour1_distractors31_l.png,l,1,0,21,21,51,24.540271600009874,None,2,0.4329992000712082,24.540271600009874,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_33_colour1_distractors4_r.png,r,2,0,22,22,33,25.041561900055967,None,2,0.29971809999551624,25.041561900055967,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_88_colour2_distractors31_l.png,l,1,0,23,23,88,25.39435830002185,None,2,0.2031024000607431,25.39435830002185,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_25_colour3_distractors1_l.png,l,1,0,24,24,25,25.677823400008492,None,2,0.5194202000275254,25.677823400008492,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_65_colour1_distractors4_r.png,r,2,0,25,25,65,26.26949490001425,None,2,0.17594610003288835,26.26949490001425,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_48_colour1_distractors4_l.png,l,1,0,26,26,48,26.50778840004932,None,1,0.209570899954997,26.50778840004932,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_30_colour0_distractors0_r.png,r,2,0,27,27,30,26.7703169999877,None,1,0.20300129998940974,26.7703169999877,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_24_colour2_distractors31_l.png,l,1,0,28,28,24,27.05778520007152,None,2,0.17162969999480993,27.05778520007152,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_52_colour2_distractors1_l.png,l,1,0,29,29,52,27.289525200030766,None,2,0.24397019995376468,27.289525200030766,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_50_colour1_distractors19_l.png,l,1,0,30,30,50,27.595629999996163,None,1,0.18615520000457764,27.595629999996163,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,0,31,31,28,27.827084599994123,None,2,0.7222664000000805,27.827084599994123,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_35_colour1_distractors19_r.png,r,2,0,32,32,35,28.61667060002219,None,2,0.18069810001179576,28.61667060002219,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_5_colour2_distractors1_r.png,r,2,0,33,33,5,28.87728400004562,None,1,0.18409849994350225,28.87728400004562,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_76_colour3_distractors9_r.png,r,2,0,34,34,76,29.1131819000002,None,1,0.2282659999327734,29.1131819000002,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_6_colour2_distractors4_r.png,r,2,0,35,35,6,29.405303700012155,None,2,0.160132999997586,29.405303700012155,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_2_colour1_distractors9_r.png,r,2,0,36,36,2,29.633892800076865,None,2,0.2194872999098152,29.633892800076865,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_53_colour2_distractors4_l.png,l,1,0,37,37,53,29.912245900020935,None,1,0.22920349997002631,29.912245900020935,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_57_colour3_distractors1_l.png,l,1,0,38,38,57,30.211754200048745,None,1,0.12960169999860227,30.211754200048745,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_95_colour0_distractors0_l.png,l,1,0,39,39,95,30.406385600101203,None,1,0.1909815000835806,30.406385600101203,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_26_colour3_distractors4_l.png,l,1,0,40,40,26,30.654729300062172,None,2,0.15059029997792095,30.654729300062172,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_38_colour2_distractors4_r.png,r,2,0,41,41,38,30.874218699987978,None,2,0.2272467000875622,30.874218699987978,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_90_colour3_distractors4_l.png,l,1,0,42,42,90,31.194206200074404,None,1,0.20304659998510033,31.194206200074404,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,0,43,43,13,31.461327300057746,None,1,0.11198080005124211,31.461327300057746,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_83_colour1_distractors31_l.png,l,1,0,44,44,83,31.642763999989256,None,2,0.28272200003266335,31.642763999989256,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,0,45,45,72,31.992263399995863,None,2,0.1730129000497982,31.992263399995863,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_18_colour1_distractors19_l.png,l,1,0,46,46,18,32.23825819999911,None,1,0.17516920005436987,32.23825819999911,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
images/exp1a_trial_63_colour0_distractors0_l.png,l,1,0,47,47,63,32.47004400007427,None,2,0.1834389999276027,32.47004400007427,None,None,None,None,,None,None,2,001,2020_Oct_08_1316,searchDisc,2020.2.4,59.95304478071905,
