ImageFile,targ_side,correctAnswer,exp,trial,colour,distNo,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,fix.started,fix.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,fix2experiment.started,fix2experiment.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
Images/exp1a_trial_40_colour1_distractors9_r.png,r,2,1a,40,1,9,,,,,0,36,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.4149604419363,None,space,0.38502823014277965,287.4149604419363,None,287.91516076016705,None,2,1,0.7261026141350158,287.91516076016705,None,288.6994254451361,None,None,288.6994254451361,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_73_colour3_distractors43_l.png,l,1,1a,73,3,43,,,,,0,37,37,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7160086245858,None,space,0.2918501850217581,288.7160086245858,None,289.11632119776914,None,1,1,0.548985481087584,289.11632119776914,None,289.71712832655754,None,None,289.71712832655754,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_36_colour0_distractors0_r.png,r,2,2a,36,0,0,,,,,0,38,38,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.73365806642687,None,space,0.1779763253289275,289.73365806642687,None,290.017264485301,None,2,1,0.5842261253274046,290.017264485301,None,290.6512287570163,None,None,290.6512287570163,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_39_colour1_distractors4_r.png,r,2,1a,39,1,4,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.65132248413283,None,space,0.18863990978570655,290.65132248413283,None,290.95163723331643,None,2,1,0.5857771514565684,290.95163723331643,None,291.58564118467035,None,None,291.58564118467035,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_61_colour1_distractors43_l.png,l,1,1a,61,1,43,,,,,0,40,40,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.58559443306876,None,space,0.18964278080966324,291.58559443306876,None,291.8855683853035,None,1,1,0.5397558038239367,291.8855683853035,None,292.48640303385906,None,None,292.48640303385906,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_9_colour2_distractors19_r.png,r,2,2c,9,2,19,,,,,0,41,41,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.4862884428585,None,space,0.2010868382640183,292.4862884428585,None,292.803399841534,None,2,1,0.5418364251381718,292.803399841534,None,293.4039205728564,None,None,293.4039205728564,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_82_colour2_distractors1_r.png,r,2,2a,82,2,1,,,,,0,42,42,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.40412085910793,None,space,0.18705016403691843,293.40412085910793,None,293.70427720970474,None,2,1,0.7288760292576626,293.70427720970474,None,294.48836461625757,None,None,294.48836461625757,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_20_colour1_distractors9_l.png,l,1,1a,20,1,9,,,,,0,43,43,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.5052351530758,None,space,0.19054453272838145,294.5052351530758,None,294.8051726256381,None,1,1,0.6600088063278235,294.8051726256381,None,295.5227547080954,None,None,295.5227547080954,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_47_colour2_distractors19_r.png,r,2,2b,47,2,19,,,,,0,44,44,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5226772368187,None,space,0.18054910225328058,295.5226772368187,None,295.80626445589587,None,2,1,0.5389074914273806,295.80626445589587,None,296.40685878655637,None,None,296.40685878655637,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_17_colour3_distractors43_r.png,r,2,1b,17,3,43,,,,,0,45,45,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.4237677230267,None,space,0.1755456271348521,296.4237677230267,None,296.7069984652917,None,2,1,0.9981184168718755,296.7069984652917,None,297.75820891846666,None,None,297.75820891846666,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_87_colour2_distractors43_r.png,r,2,1a,87,2,43,,,,,0,46,46,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7747946578311,None,space,0.18431962851900607,297.7747946578311,None,298.09172269818373,None,2,1,0.9575277405092493,298.09172269818373,None,299.1096528095309,None,None,299.1096528095309,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_78_colour1_distractors9_r.png,r,2,2b,78,1,9,,,,,0,47,47,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1264583869488,None,space,0.16107855673180893,299.1264583869488,None,299.4098398478236,None,2,1,0.6393565113539807,299.4098398478236,None,300.1106518405373,None,None,300.1106518405373,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_67_colour2_distractors43_l.png,l,1,2c,67,2,43,,,,,0,48,48,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1106815682724,None,space,0.16848969028797,300.1106815682724,None,300.3941907080589,None,1,1,0.7670372873544693,300.3941907080589,None,301.2116192559129,None,None,301.2116192559129,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_52_colour3_distractors9_r.png,r,2,2b,52,3,9,,,,,0,49,49,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.228493312723,None,space,0.1945704166428186,301.228493312723,None,301.5283984655398,None,2,1,0.840803986415267,301.5283984655398,None,302.42960162276864,None,None,302.42960162276864,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_108_colour3_distractors9_l.png,l,1,2c,108,3,9,,,,,0,50,50,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4296175906202,None,space,0.17770688777090982,302.4296175906202,None,302.71292545221513,None,2,0,0.6562142803450115,302.71292545221513,None,303.4303980956552,None,None,303.4303980956552,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_106_colour3_distractors1_l.png,l,1,1a,106,3,1,,,,,0,51,51,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.4304294233443,None,space,0.361241243313998,303.4304294233443,None,303.8973913193913,None,1,1,0.6880277552991174,303.8973913193913,None,304.6483391828602,None,None,304.6483391828602,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_102_colour2_distractors9_l.png,l,1,1b,102,2,9,,,,,0,52,52,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.6484329100349,None,space,0.14327903621597216,304.6484329100349,None,304.8984002703219,None,1,1,0.7428016645135358,304.8984002703219,None,305.69947664471107,None,None,305.69947664471107,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_93_colour3_distractors43_r.png,r,2,1a,93,3,43,,,,,0,53,53,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.71616190316854,None,space,0.14689788379473612,305.71616190316854,None,305.9661263835151,None,2,1,0.7392000967520289,305.9661263835151,None,306.7672369975713,None,None,306.7672369975713,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_82_colour2_distractors1_r.png,r,2,1a,82,2,1,,,,,0,54,54,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.76705328718526,None,space,0.12894892459735274,306.76705328718526,None,307.0004172762856,None,2,1,0.7607893433305435,307.0004172762856,None,307.8181741411914,None,None,307.8181741411914,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_65_colour2_distractors19_l.png,l,1,1b,65,2,19,,,,,0,55,55,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.8182182687451,None,space,0.20498632336966693,307.8182182687451,None,308.13495687081013,None,1,1,0.9862362833227962,308.13495687081013,None,309.16944779376496,None,None,309.16944779376496,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_24_colour2_distractors1_l.png,l,1,2b,24,2,1,,,,,0,56,56,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1863631301676,None,space,0.1887151090777479,309.1863631301676,None,309.48637164209504,None,1,1,0.5949799490044825,309.48637164209504,None,310.13720680263356,None,None,310.13720680263356,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_36_colour0_distractors0_r.png,r,2,2c,36,0,0,,,,,0,57,57,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.1538111018599,None,space,0.13323880615644157,310.1538111018599,None,310.4037864620914,None,2,1,0.7494480049354024,310.4037864620914,None,311.20482027678514,None,None,311.20482027678514,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_62_colour2_distractors1_l.png,l,1,1a,62,2,1,,,,,0,58,58,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.2047184857074,None,space,0.1303559520165436,311.2047184857074,None,311.43817143398337,None,1,1,0.603030756872613,311.43817143398337,None,312.10577444426013,None,None,312.10577444426013,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_92_colour3_distractors31_r.png,r,2,1b,92,3,31,,,,,0,59,59,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.1057830522186,None,space,0.16587979369796813,312.1057830522186,None,312.3724213031237,None,2,1,1.7405447246856056,312.3724213031237,None,314.17430691822665,None,space,314.17430691822665,None,0.1787513584131375,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_56_colour1_distractors1_l.png,l,1,1a,56,1,1,,,,,0,60,60,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.3744667248102,None,space,1.450612282496877,314.3744667248102,None,315.9259165038238,None,1,1,0.6353021477116272,315.9259165038238,None,316.61022976433156,None,None,316.61022976433156,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_40_colour1_distractors9_r.png,r,2,2a,40,1,9,,,,,0,61,61,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.62690926290816,None,space,0.2122582581359893,316.62690926290816,None,316.94354354584357,None,2,1,0.6576501074014232,316.94354354584357,None,317.6778025028878,None,None,317.6778025028878,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_62_colour2_distractors1_l.png,l,1,2a,62,2,1,,,,,0,62,62,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.677855686401,None,space,0.12914284283760935,317.677855686401,None,317.91139023395954,None,1,1,0.5537006388185546,317.91139023395954,None,318.5286480952869,None,None,318.5286480952869,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_64_colour2_distractors9_l.png,l,1,1a,64,2,9,,,,,0,63,63,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.52885734144365,None,space,0.09499306883662939,318.52885734144365,None,318.72867123113247,None,1,1,0.8402471914305352,318.72867123113247,None,319.6298300047405,None,None,319.6298300047405,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_42_colour1_distractors31_r.png,r,2,1a,42,1,31,,,,,0,64,64,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.6295665191137,None,space,0.1462578895734623,319.6295665191137,None,319.86317754595075,None,2,1,0.9057896441663615,319.86317754595075,None,320.8309724264778,None,None,320.8309724264778,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_69_colour3_distractors4_l.png,l,1,2c,69,3,4,,,,,0,65,65,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.8310443938244,None,space,0.1361095004249364,320.8310443938244,None,321.0978855229332,None,1,1,0.6230715372948907,321.0978855229332,None,321.7818205469171,None,None,321.7818205469171,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_9_colour2_distractors19_r.png,r,2,1b,9,2,19,,,,,0,66,66,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.78195299371146,None,space,0.21713533444562927,321.78195299371146,None,322.1154572055093,None,2,1,1.4134135757922195,322.1154572055093,None,323.5834700041101,None,None,323.5834700041101,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_21_colour1_distractors19_l.png,l,1,1a,21,1,19,,,,,0,67,67,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.6003347809892,None,space,0.11885685502784327,323.6003347809892,None,323.83385556866415,None,1,1,0.7349927744362503,323.83385556866415,None,324.61788601576114,None,None,324.61788601576114,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_1_colour1_distractors4_r.png,r,2,2b,1,1,4,,,,,0,68,68,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.61792374338256,None,space,0.1810402978444472,324.61792374338256,None,324.88489319133805,None,2,1,0.6759869031957351,324.88489319133805,None,325.60214321278033,None,None,325.60214321278033,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_1_colour1_distractors4_r.png,r,2,1a,1,1,4,,,,,0,69,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6190309334779,None,space,0.1720298185828142,325.6190309334779,None,325.8856995841488,None,2,1,0.6031440358492546,325.8856995841488,None,326.55320115529463,None,None,326.55320115529463,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_72_colour3_distractors31_l.png,l,1,1b,72,3,31,,,,,0,70,70,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5698262543883,None,space,0.09323244460392743,326.5698262543883,None,326.7699041416636,None,1,1,0.7590015193563886,326.7699041416636,None,327.5709338924265,None,None,327.5709338924265,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_91_colour3_distractors19_r.png,r,2,2a,91,3,19,,,,,0,71,71,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.5708454452106,None,space,0.26090998225845397,327.5708454452106,None,327.93769079830963,None,2,1,0.6794335923041217,327.93769079830963,None,328.6718900118954,None,None,328.6718900118954,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_67_colour2_distractors43_l.png,l,1,1b,67,2,43,,,,,0,72,72,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.67195845925016,None,space,0.16805929417023435,328.67195845925016,None,328.9554487192072,None,1,1,1.1416444908827543,328.9554487192072,None,330.15674614757296,None,None,330.15674614757296,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_72_colour3_distractors31_l.png,l,1,1a,72,3,31,,,,,0,73,73,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.1733082071878,None,space,0.19403410144150257,330.1733082071878,None,330.49016040819697,None,1,1,0.7510870302794501,330.49016040819697,None,331.2911356634227,None,None,331.2911356634227,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_11_colour2_distractors43_r.png,r,2,1b,11,2,43,,,,,0,74,74,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.2913570694509,None,space,0.24433349078753963,331.2913570694509,None,331.64134977350477,None,2,1,1.231740003626328,331.64134977350477,None,332.92601669488937,None,None,332.92601669488937,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_99_colour1_distractors43_l.png,l,1,2b,99,1,43,,,,,0,75,75,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.92598498315783,None,space,0.11411545757437125,332.92598498315783,None,333.1428300802363,None,1,1,0.578294338483829,333.1428300802363,None,333.7769479505601,None,None,333.7769479505601,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_81_colour1_distractors43_r.png,r,2,1b,81,1,43,,,,,0,76,76,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.77717671648134,None,space,0.15784978569718078,333.77717671648134,None,334.0437176882988,None,2,1,1.4534388172323816,334.0437176882988,None,335.54546042470025,None,None,335.54546042470025,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_49_colour2_distractors43_r.png,r,2,2c,49,2,43,,,,,0,77,77,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.5455634317477,None,space,0.17433955788146704,335.5455634317477,None,335.84569002263015,None,2,1,0.6597374487901106,335.84569002263015,None,336.56300234750375,None,None,336.56300234750375,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_60_colour1_distractors31_l.png,l,1,2c,60,1,31,,,,,0,78,78,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.562976715737,None,space,0.19616048241732642,336.562976715737,None,336.86312730639474,None,1,1,0.8740078488481231,336.86312730639474,None,337.7976600849884,None,None,337.7976600849884,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_30_colour3_distractors1_l.png,l,1,1a,30,3,1,,,,,0,79,79,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.797700372641,None,space,0.18623961129924282,337.797700372641,None,338.0976986446185,None,1,1,0.5033660498447716,338.0976986446185,None,338.6650545530952,None,None,338.6650545530952,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_11_colour2_distractors43_r.png,r,2,1a,11,2,43,,,,,0,80,80,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6650974007207,None,space,0.1585720191942528,338.6650974007207,None,338.9318482906674,None,2,1,0.9892266565002501,338.9318482906674,None,339.9830952234566,None,None,339.9830952234566,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2b_trial_98_colour1_distractors31_l.png,l,1,2b,98,1,31,,,,,0,81,81,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.98313135112403,None,space,0.14379071164876223,339.98313135112403,None,340.23327982984483,None,1,1,0.5918932566419244,340.23327982984483,None,340.8840842705918,None,None,340.8840842705918,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_82_colour2_distractors1_r.png,r,2,2c,82,2,1,,,,,0,82,82,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.8841495180386,None,space,0.17992222786415368,340.8841495180386,None,341.16736522043357,None,2,1,0.6577813062467612,341.16736522043357,None,341.88491850313727,None,None,341.88491850313727,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_76_colour1_distractors1_r.png,r,2,1b,76,1,1,,,,,0,83,83,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.90155800204957,None,space,0.13021419331198558,341.90155800204957,None,342.13525286811637,None,2,1,0.7859430379467085,342.13525286811637,None,342.9860001574503,None,None,342.9860001574503,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_83_colour2_distractors4_r.png,r,2,2a,83,2,4,,,,,0,84,84,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9861118044355,None,space,0.12538063660031185,342.9861118044355,None,343.21935387462145,None,2,1,0.6537061427952722,343.21935387462145,None,343.93693339710586,None,None,343.93693339710586,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_102_colour2_distractors9_l.png,l,1,2a,102,2,9,,,,,0,85,85,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.9371400832315,None,space,0.14226048538694158,343.9371400832315,None,344.1870136843645,None,1,1,0.5901812719530426,344.1870136843645,None,344.83794996395005,None,None,344.83794996395005,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_51_colour3_distractors4_r.png,r,2,1b,51,3,4,,,,,0,86,86,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8377668936155,None,space,0.15365654323250055,344.8377668936155,None,345.1045885029016,None,2,1,0.8164950842037797,345.1045885029016,None,345.97229788023975,None,None,345.97229788023975,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_73_colour3_distractors43_l.png,l,1,1b,73,3,43,,,,,0,87,87,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.9891213774681,None,space,0.09803400159580633,345.9891213774681,None,346.18897398677655,None,1,1,1.3241727753775194,346.18897398677655,None,347.5740265686996,None,None,347.5740265686996,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_88_colour3_distractors1_r.png,r,2,1a,88,3,1,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.57393213757314,None,space,0.2090246871812269,347.57393213757314,None,347.8906332999468,None,2,1,0.6464962873724289,347.8906332999468,None,348.5916712106205,None,None,348.5916712106205,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_112_colour0_distractors0_r.png,r,2,1b,112,0,0,,,,,0,89,89,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.5916343789431,None,space,0.09576298197498545,348.5916343789431,None,348.79154458775884,None,2,1,0.6735283652087674,348.79154458775884,None,349.5257511612959,None,None,349.5257511612959,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2a_trial_9_colour2_distractors19_r.png,r,2,2a,9,2,19,,,,,0,90,90,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.525789208943,None,space,0.09813768067397177,349.525789208943,None,349.7257992568193,None,1,0,2.179253753856756,349.7257992568193,None,351.9615344566642,None,None,351.9615344566642,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1b_trial_31_colour3_distractors4_l.png,l,1,1b,31,3,4,,,,,0,91,91,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.9615817842423,None,space,4.965523828926962,351.9615817842423,None,357.0331241831882,None,1,1,1.623936809541192,357.0331241831882,None,358.7180950378766,None,None,358.7180950378766,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_65_colour2_distractors19_l.png,l,1,1a,65,2,19,,,,,0,92,92,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.7348506957642,None,space,0.9681625252705999,358.7348506957642,None,359.81899362179684,None,1,1,0.9020424776826985,359.81899362179684,None,360.7701780912117,None,None,360.7701780912117,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp1a_trial_48_colour2_distractors31_r.png,r,2,1a,48,2,31,,,,,0,93,93,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.77006446023006,None,space,0.4940480533405207,360.77006446023006,None,361.38730436976766,None,2,1,0.8137853484950028,361.38730436976766,None,362.2549715074361,None,None,362.2549715074361,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_37_colour0_distractors0_l.png,l,1,2c,37,0,0,,,,,0,94,94,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.27172076539136,None,space,0.23945737443864346,362.27172076539136,None,362.62188242794946,None,1,1,0.5391494092182256,362.62188242794946,None,363.22252059823364,None,None,363.22252059823364,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
Images/exp2c_trial_80_colour1_distractors31_r.png,r,2,2c,80,1,31,,,,,0,95,95,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2224844065495,None,space,0.2084093326702714,363.2224844065495,None,363.53932412766153,None,2,1,0.8297452054684982,363.53932412766153,None,364.4237386352848,None,None,364.4237386352848,None,,,001,2021_Jan_05_1630,searchDisc3,2020.2.2,59.90281453759881,
