ImageFile,targ_side,correctAnswer,n,fix.started_mean,fix.started_raw,fix.started_std,fix.stopped_raw,image.started_mean,image.started_raw,image.started_std,image.stopped_raw,key_resp_4.corr_mean,key_resp_4.corr_raw,key_resp_4.corr_std,key_resp_4.keys_raw,key_resp_4.rt_mean,key_resp_4.rt_raw,key_resp_4.rt_std,key_resp_4.started_mean,key_resp_4.started_raw,key_resp_4.started_std,key_resp_4.stopped_raw,key_resp_7.keys_raw,key_resp_7.rt_mean,key_resp_7.rt_raw,key_resp_7.rt_std,key_resp_7.started_mean,key_resp_7.started_raw,key_resp_7.started_std,key_resp_7.stopped_raw,text_4.started_mean,text_4.started_raw,text_4.started_std,text_4.stopped_raw,order
Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,1.0,39.10420608520508,39.10420608520508,0.0,,40.23845672607422,40.23845672607422,0.0,,1.0,1.0,0.0,'1',0.8354955315589905,0.8354955315589905,0.0,40.23845672607422,40.23845672607422,0.0,,'space',1.033693790435791,1.033693790435791,0.0,39.10420608520508,39.10420608520508,0.0,,41.0894775390625,41.0894775390625,0.0,,2.0
Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,1.0,67.33192443847656,67.33192443847656,0.0,,68.03240966796875,68.03240966796875,0.0,,1.0,1.0,0.0,'1',0.7134585380554199,0.7134585380554199,0.0,68.03240966796875,68.03240966796875,0.0,,'space',0.5979357361793518,0.5979357361793518,0.0,67.33192443847656,67.33192443847656,0.0,,68.76666259765625,68.76666259765625,0.0,,13.0
Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,1.0,71.97000885009766,71.97000885009766,0.0,,72.2031478881836,72.2031478881836,0.0,,1.0,1.0,0.0,'1',0.7746237516403198,0.7746237516403198,0.0,72.2031478881836,72.2031478881836,0.0,,'space',0.11972180753946304,0.11972180753946304,0.0,71.97000885009766,71.97000885009766,0.0,,73.00418090820312,73.00418090820312,0.0,,15.0
Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,1.0,76.35755157470703,76.35755157470703,0.0,,76.99121856689453,76.99121856689453,0.0,,1.0,1.0,0.0,'1',0.7228267788887024,0.7228267788887024,0.0,76.99121856689453,76.99121856689453,0.0,,'space',0.5241402387619019,0.5241402387619019,0.0,76.35755157470703,76.35755157470703,0.0,,77.7421646118164,77.7421646118164,0.0,,17.0
Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,1.0,36.43501663208008,36.43501663208008,0.0,,37.118690490722656,37.118690490722656,0.0,,1.0,1.0,0.0,'1',0.9632665514945984,0.9632665514945984,0.0,37.118690490722656,37.118690490722656,0.0,,'space',0.5748124718666077,0.5748124718666077,0.0,36.43501663208008,36.43501663208008,0.0,,38.10313415527344,38.10313415527344,0.0,,1.0
Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,1.0,57.455745697021484,57.455745697021484,0.0,,57.755760192871094,57.755760192871094,0.0,,1.0,1.0,0.0,'1',0.6781312227249146,0.6781312227249146,0.0,57.755760192871094,57.755760192871094,0.0,,'space',0.19416625797748566,0.19416625797748566,0.0,57.455745697021484,57.455745697021484,0.0,,58.45646286010742,58.45646286010742,0.0,,9.0
Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,1.0,47.2956657409668,47.2956657409668,0.0,,47.979393005371094,47.979393005371094,0.0,,1.0,1.0,0.0,'1',0.6865234375,0.6865234375,0.0,47.979393005371094,47.979393005371094,0.0,,'space',0.570152997970581,0.570152997970581,0.0,47.2956657409668,47.2956657409668,0.0,,48.696998596191406,48.696998596191406,0.0,,5.0
Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,1.0,52.33394241333008,52.33394241333008,0.0,,53.38465881347656,53.38465881347656,0.0,,1.0,1.0,0.0,'1',0.7132124900817871,0.7132124900817871,0.0,53.38465881347656,53.38465881347656,0.0,,'space',0.9319791793823242,0.9319791793823242,0.0,52.33394241333008,52.33394241333008,0.0,,54.11897659301758,54.11897659301758,0.0,,7.0
Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,1.0,32.364315032958984,32.364315032958984,0.0,,33.63197708129883,33.63197708129883,0.0,,1.0,1.0,0.0,'2',1.7379063367843628,1.7379063367843628,0.0,33.63197708129883,33.63197708129883,0.0,,'space',1.1655553579330444,1.1655553579330444,0.0,32.364315032958984,32.364315032958984,0.0,,35.43391036987305,35.43391036987305,0.0,,0.0
Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,1.0,62.193641662597656,62.193641662597656,0.0,,62.97762680053711,62.97762680053711,0.0,,1.0,1.0,0.0,'1',0.6161880493164062,0.6161880493164062,0.0,62.97762680053711,62.97762680053711,0.0,,'space',0.6560875773429871,0.6560875773429871,0.0,62.193641662597656,62.193641662597656,0.0,,63.611663818359375,63.611663818359375,0.0,,11.0

extraInfo
participant,
session,001
date,2021_Jan_05_1630
expName,searchDisc3
psychopyVersion,2020.2.2
frameRate,59.90281453759881
