ImageFile,targ_side,correctAnswer,exp,trial,colour,distNo,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_5.started,text_5.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,fix.started,fix.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,fix2experiment.started,fix2experiment.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
Images/exp2c_trial_79_colour1_distractors19_r.png,r,2,2c,79,1,19,,,,,0,36,36,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.77234635979403,None,space,0.512007572397124,125.77234635979403,None,126.3728449792834,None,2,1,0.7290440277429298,126.3728449792834,None,127.14036168637685,None,None,127.14036168637685,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_57_colour1_distractors4_l.png,l,1,2b,57,1,4,,,,,0,37,37,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.14038594212616,None,space,0.6716826217598282,127.14038594212616,None,127.90768082719296,None,1,1,0.7461984340334311,127.90768082719296,None,128.6918053854257,None,None,128.6918053854257,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_84_colour2_distractors9_r.png,r,2,1a,84,2,9,,,,,0,38,38,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6917854815838,None,space,0.7282129952218384,128.6917854815838,None,129.50923959718784,None,2,1,0.672722612391226,129.50923959718784,None,130.2267481123214,None,None,130.2267481123214,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_69_colour3_distractors4_l.png,l,1,2a,69,3,4,,,,,0,39,39,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.22673172847135,None,space,0.5698265743558295,130.22673172847135,None,130.8939439902315,None,1,1,0.6079100731294602,130.8939439902315,None,131.54470782339342,None,None,131.54470782339342,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_42_colour1_distractors31_r.png,r,2,2a,42,1,31,,,,,0,40,40,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5447240792564,None,space,0.6755235472810455,131.5447240792564,None,132.31201160437195,None,2,1,0.6938638629508205,132.31201160437195,None,133.04606077129722,None,None,133.04606077129722,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_68_colour3_distractors1_l.png,l,1,1a,68,3,1,,,,,0,41,41,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0461615063832,None,space,0.5821381440619007,133.0461615063832,None,133.71338720805943,None,1,1,0.5645322217606008,133.71338720805943,None,134.3139898906462,None,None,134.3139898906462,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_45_colour2_distractors4_r.png,r,2,1b,45,2,4,,,,,0,42,42,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.314072385896,None,space,0.6425219230004586,134.314072385896,None,135.04804724949645,None,2,1,1.0059001071495004,135.04804724949645,None,136.09910765601091,None,None,136.09910765601091,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_33_colour3_distractors19_l.png,l,1,1a,33,3,19,,,,,0,43,43,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0991059920052,None,space,0.4169047445175238,136.0991059920052,None,136.6162459984189,None,1,1,0.6138885795371607,136.6162459984189,None,137.28379227320548,None,None,137.28379227320548,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_42_colour1_distractors31_r.png,r,2,2c,42,1,31,,,,,0,44,44,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2835798591259,None,space,0.5694156980607659,137.2835798591259,None,137.96755741070956,None,2,1,0.7745485800551251,137.96755741070956,None,138.80197611026816,None,None,138.80197611026816,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_48_colour2_distractors31_r.png,r,2,1a,48,2,31,,,,,0,45,45,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.81870658439584,None,space,0.41816393326735124,138.81870658439584,None,139.35249508166453,None,2,1,0.6057635323377326,139.35249508166453,None,140.01992359746365,None,None,140.01992359746365,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_38_colour1_distractors1_r.png,r,2,2c,38,1,1,,,,,0,46,46,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.01993838133058,None,space,0.536116796429269,140.01993838133058,None,140.67029671411728,None,2,1,0.543888566782698,140.67029671411728,None,141.27103526751162,None,None,141.27103526751162,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_83_colour2_distractors4_r.png,r,2,2c,83,2,4,,,,,0,47,47,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2710548513569,None,space,0.5337769773905165,141.2710548513569,None,141.90471413376508,None,2,1,0.5813691909424961,141.90471413376508,None,142.5388879075821,None,None,142.5388879075821,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_56_colour1_distractors1_l.png,l,1,1b,56,1,1,,,,,0,48,48,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5389823706937,None,space,0.5611482521053404,142.5389823706937,None,143.20609223342035,None,1,1,0.7039780123159289,143.20609223342035,None,143.97363217227976,None,None,143.97363217227976,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_88_colour3_distractors1_r.png,r,2,1a,88,3,1,,,,,0,49,49,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.97360599646345,None,space,0.5747058906126767,143.97360599646345,None,144.657394429727,None,2,1,0.6688890467630699,144.657394429727,None,145.37500649592258,None,None,145.37500649592258,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_21_colour1_distractors19_l.png,l,1,2b,21,1,19,,,,,0,50,50,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.37501263990998,None,space,0.5570612487499602,145.37501263990998,None,146.05898443149636,None,1,1,0.6991194959264249,146.05898443149636,None,146.8097238808463,None,None,146.8097238808463,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_36_colour0_distractors0_r.png,r,2,2c,36,0,0,,,,,0,51,51,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.8263887555804,None,space,0.5136478777276352,146.8263887555804,None,147.44350290618604,None,2,1,0.5706300871097483,147.44350290618604,None,148.07773683948326,None,None,148.07773683948326,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_49_colour2_distractors43_r.png,r,2,2b,49,2,43,,,,,0,52,52,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.09427883528406,None,space,0.4859297260409221,148.09427883528406,None,148.694859054056,None,2,1,0.5993575098109432,148.694859054056,None,149.3456931585737,None,None,149.3456931585737,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_96_colour1_distractors9_l.png,l,1,2c,96,1,9,,,,,0,53,53,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.34565130295232,None,space,0.5867822624277323,149.34565130295232,None,150.04615190648474,None,1,1,0.6159554410842247,150.04615190648474,None,150.7136677815055,None,None,150.7136677815055,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_58_colour1_distractors9_l.png,l,1,1b,58,1,9,,,,,0,54,54,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7302078573266,None,space,0.5785336963017471,150.7302078573266,None,151.4309430187568,None,1,1,0.9031307879486121,151.4309430187568,None,152.39852212521365,None,None,152.39852212521365,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_99_colour1_distractors43_l.png,l,1,2a,99,1,43,,,,,0,55,55,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.398497229442,None,space,0.6616247918573208,152.398497229442,None,153.16586187388748,None,1,1,0.5761932373279706,153.16586187388748,None,153.7999610883475,None,None,153.7999610883475,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_25_colour2_distractors4_l.png,l,1,2c,25,2,4,,,,,0,56,56,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.81656420358922,None,space,0.5635488705593161,153.81656420358922,None,154.4837508655619,None,1,1,0.5302678887965158,154.4837508655619,None,155.06791164749885,None,None,155.06791164749885,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_51_colour3_distractors4_r.png,r,2,1b,51,3,4,,,,,0,57,57,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.06782723224023,None,space,0.5282928664819337,155.06782723224023,None,155.7016282734112,None,2,1,0.7524281382211484,155.7016282734112,None,156.5026459922723,None,None,156.5026459922723,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_97_colour1_distractors19_l.png,l,1,1a,97,1,19,,,,,0,58,58,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.51941422605887,None,space,0.5488379623857327,156.51941422605887,None,157.16973159922054,None,1,1,0.6683072919840924,157.16973159922054,None,157.88733054552577,None,None,157.88733054552577,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_84_colour2_distractors9_r.png,r,2,2a,84,2,9,,,,,0,59,59,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8873290095362,None,space,0.6375075679388829,157.8873290095362,None,158.63810052262852,None,2,1,0.5841170062776655,158.63810052262852,None,159.27179916464956,None,space,159.27179916464956,None,6.97429175034631,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_4_colour1_distractors31_r.png,r,2,2c,4,1,31,,,,,0,60,60,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.26234164938796,None,space,1.1516863208962604,166.26234164938796,None,167.51324724132428,None,2,1,0.6207035584957339,167.51324724132428,None,168.19749992638245,None,None,168.19749992638245,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_47_colour2_distractors19_r.png,r,2,2a,47,2,19,,,,,0,61,61,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.2141897608526,None,space,0.5181313575594686,168.2141897608526,None,168.86473177198786,None,2,1,0.6133458644035272,168.86473177198786,None,169.5321282881254,None,None,169.5321282881254,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_34_colour3_distractors31_l.png,l,1,1a,34,3,31,,,,,0,62,62,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.53214339201804,None,space,0.5200305405305699,169.53214339201804,None,170.16582507418934,None,1,1,0.7761741654830985,170.16582507418934,None,171.0002408938657,None,None,171.0002408938657,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_112_colour0_distractors0_r.png,r,2,2c,112,0,0,,,,,0,63,63,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0001062390511,None,space,0.5159502570750192,171.0001062390511,None,171.61742166790646,None,2,1,0.6125938711920753,171.61742166790646,None,172.28487322352012,None,None,172.28487322352012,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_81_colour1_distractors43_r.png,r,2,2a,81,1,43,,,,,0,64,64,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.3016539372038,None,space,0.4628704126807861,172.3016539372038,None,172.86850165820215,None,2,1,0.6974327909993008,172.86850165820215,None,173.6194839854201,None,None,173.6194839854201,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_103_colour2_distractors19_l.png,l,1,2b,103,2,19,,,,,0,65,65,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.6194258099422,None,space,0.4484750216943212,173.6194258099422,None,174.1700077567366,None,1,1,0.6361082204384729,174.1700077567366,None,174.87060493539903,None,None,174.87060493539903,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_92_colour3_distractors31_r.png,r,2,1b,92,3,31,,,,,0,66,66,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.87051188020268,None,space,0.3820391368935816,174.87051188020268,None,175.37111507478403,None,2,1,0.8348629196407273,175.37111507478403,None,176.25542324741255,None,None,176.25542324741255,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_69_colour3_distractors4_l.png,l,1,2b,69,3,4,,,,,0,67,67,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.25548315088963,None,space,0.3409310252754949,176.25548315088963,None,176.70555847819196,None,1,1,0.6923486765590496,176.70555847819196,None,177.4564723260177,None,None,177.4564723260177,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_30_colour3_distractors1_l.png,l,1,1a,30,3,1,,,,,0,68,68,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.4564989497885,None,space,0.3639832987100817,177.4564989497885,None,177.92354052508017,None,1,1,0.6744691567728296,177.92354052508017,None,178.65779724211316,None,None,178.65779724211316,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_86_colour2_distractors31_r.png,r,2,1b,86,2,31,,,,,0,69,69,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.65775058657164,None,space,0.395035820431076,178.65775058657164,None,179.15818386268802,None,2,1,1.1678157763672061,179.15818386268802,None,180.37613672583248,None,None,180.37613672583248,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_60_colour1_distractors31_l.png,l,1,2b,60,1,31,,,,,0,70,70,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.39270624134224,None,space,0.4438177833799273,180.39270624134224,None,180.94328658812447,None,1,1,0.6386361977783963,180.94328658812447,None,181.64397336601397,None,None,181.64397336601397,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_110_colour3_distractors31_l.png,l,1,2b,110,3,31,,,,,0,71,71,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.6440988688846,None,space,0.49656163080362603,181.6440988688846,None,182.24440229014726,None,1,1,0.6179375032661483,182.24440229014726,None,182.91204040410813,None,None,182.91204040410813,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_104_colour2_distractors31_l.png,l,1,2c,104,2,31,,,,,0,72,72,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.91209742758656,None,space,0.49259750632336363,182.91209742758656,None,183.52907045953907,None,1,1,0.5968999317847192,183.52907045953907,None,184.17988568422734,None,None,184.17988568422734,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_90_colour3_distractors9_r.png,r,2,1a,90,3,9,,,,,0,73,73,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.17998270737007,None,space,0.5038582054548897,184.17998270737007,None,184.79683734034188,None,2,1,0.8571139202686027,184.79683734034188,None,185.71466393262963,None,None,185.71466393262963,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_21_colour1_distractors19_l.png,l,1,2c,21,1,19,,,,,0,74,74,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.71469599631382,None,space,0.48123504809336737,185.71469599631382,None,186.29829428729136,None,1,1,0.5880942507064901,186.29829428729136,None,186.94928263041075,None,None,186.94928263041075,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_109_colour3_distractors19_l.png,l,1,2b,109,3,19,,,,,0,75,75,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.9657878265134,None,space,0.4623644972452894,186.9657878265134,None,187.53289986524032,None,1,1,0.5130517230718397,187.53289986524032,None,188.10026879760554,None,None,188.10026879760554,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_27_colour2_distractors19_l.png,l,1,2a,27,2,19,,,,,0,76,76,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.10041382029885,None,space,0.46365760563639924,188.10041382029885,None,188.66730058100075,None,1,1,0.6827030029380694,188.66730058100075,None,189.40158641775488,None,None,189.40158641775488,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_107_colour3_distractors4_l.png,l,1,2b,107,3,4,,,,,0,77,77,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.4015986416489,None,space,0.490495125122834,189.4015986416489,None,190.002222380077,None,1,1,0.5077349707134999,190.002222380077,None,190.5693439546798,None,None,190.5693439546798,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_29_colour2_distractors43_l.png,l,1,1a,29,2,43,,,,,0,78,78,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5693782583694,None,space,0.42660993756726384,190.5693782583694,None,191.1030326768523,None,1,1,0.7110217892332003,191.1030326768523,None,191.8707550140156,None,None,191.8707550140156,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_103_colour2_distractors19_l.png,l,1,2a,103,2,19,,,,,0,79,79,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.88719973067055,None,space,0.3893645112984814,191.88719973067055,None,192.3876483666827,None,1,1,0.5543291132198647,192.3876483666827,None,193.02175289309818,None,None,193.02175289309818,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_8_colour2_distractors9_r.png,r,2,2c,8,2,9,,,,,0,80,80,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.02184268430574,None,space,0.43856791040161625,193.02184268430574,None,193.57211807381827,None,2,1,0.7380903466837481,193.57211807381827,None,194.373208112031,None,None,194.373208112031,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_36_colour0_distractors0_r.png,r,2,2a,36,0,0,,,,,0,81,81,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.37300433788914,None,space,0.36690615251427516,194.37300433788914,None,194.84003855322953,None,2,1,0.5738566181971692,194.84003855322953,None,195.4741752073809,None,None,195.4741752073809,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_99_colour1_distractors43_l.png,l,1,1a,99,1,43,,,,,0,82,82,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.47416023153346,None,space,0.3857536636060104,195.47416023153346,None,195.97458614769857,None,1,1,0.6233406548853964,195.97458614769857,None,196.65881451301394,None,None,196.65881451301394,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_80_colour1_distractors31_r.png,r,2,2b,80,1,31,,,,,0,83,83,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.65876817743992,None,space,0.36935541057027876,196.65876817743992,None,197.1423340846668,None,2,1,0.791618827090133,197.1423340846668,None,197.99329983600765,None,None,197.99329983600765,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_0_colour1_distractors1_r.png,r,2,2b,0,1,1,,,,,0,84,84,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.9932167007937,None,space,0.362704910163302,197.9932167007937,None,198.4602973157307,None,2,1,0.6096889371983707,198.4602973157307,None,199.12797894928954,None,None,199.12797894928954,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_110_colour3_distractors31_l.png,l,1,1a,110,3,31,,,,,0,85,85,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.1446726237191,None,space,0.3638588198227808,199.1446726237191,None,199.6114524413715,None,1,1,0.570544647925999,199.6114524413715,None,200.2455711756542,None,None,200.2455711756542,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_40_colour1_distractors9_r.png,r,2,1a,40,1,9,,,,,0,86,86,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.26221845054533,None,space,0.4136276539065875,200.26221845054533,None,200.77923909801757,None,2,1,0.6589892954216339,200.77923909801757,None,201.49683964433498,None,None,201.49683964433498,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1b_trial_89_colour3_distractors4_r.png,r,2,1b,89,3,4,,,,,0,87,87,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.4969302674872,None,space,0.33105559373507276,201.4969302674872,None,201.93037790380185,None,2,1,0.7155862283543684,201.93037790380185,None,202.69805864140508,None,None,202.69805864140508,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_101_colour2_distractors4_l.png,l,1,2b,101,2,4,,,,,0,88,88,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.71475007582922,None,space,0.36931797093711793,202.71475007582922,None,203.19828238338232,None,1,1,0.6956443270319141,203.19828238338232,None,203.9492797504703,None,None,203.9492797504703,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp1a_trial_12_colour3_distractors1_r.png,r,2,1a,12,3,1,,,,,0,89,89,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.94938285351964,None,space,0.3433310037362389,203.94938285351964,None,204.3997116186074,None,2,1,0.7181545253260992,204.3997116186074,None,205.1670809989504,None,None,205.1670809989504,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_74_colour0_distractors0_r.png,r,2,2c,74,0,0,,,,,0,90,90,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.18378907325678,None,space,0.3480679212952964,205.18378907325678,None,205.63400327932322,None,2,1,0.5720339145627804,205.63400327932322,None,206.26810921374127,None,None,206.26810921374127,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_113_colour0_distractors0_l.png,l,1,2b,113,0,0,,,,,0,91,91,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.28475520858774,None,space,0.3351025974843651,206.28475520858774,None,206.75193246267736,None,1,1,0.5099727106862701,206.75193246267736,None,207.31917851616745,None,None,207.31917851616745,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_20_colour1_distractors9_l.png,l,1,2c,20,1,9,,,,,0,92,92,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.3358379508718,None,space,0.35636768699623644,207.3358379508718,None,207.8028059268836,None,1,1,0.5071055363514461,207.8028059268836,None,208.37024589861394,None,None,208.37024589861394,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2b_trial_96_colour1_distractors9_l.png,l,1,2b,96,1,9,,,,,0,93,93,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.386931573099,None,space,0.321525119128637,208.386931573099,None,208.82058432756457,None,1,1,0.6895176619291306,208.82058432756457,None,209.57152153517237,None,None,209.57152153517237,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2c_trial_1_colour1_distractors4_r.png,r,2,2c,1,1,4,,,,,0,94,94,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.5879838516703,None,space,0.32781626272480935,209.5879838516703,None,210.02175884501776,None,2,1,0.6962273618555628,210.02175884501776,None,210.77264421311557,None,None,210.77264421311557,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
Images/exp2a_trial_74_colour0_distractors0_r.png,r,2,2a,74,0,0,,,,,0,95,95,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.77273387630703,None,space,0.2871759869158268,210.77273387630703,None,211.17277957190527,None,2,1,0.6170127115910873,211.17277957190527,None,211.8403607263521,None,None,211.8403607263521,None,,,001,2021_Jan_05_1650,searchDisc3,2020.2.2,59.917171245894544,
