ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,dispStimuli.started,dispStimuli.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,breakMessage.started,breakMessage.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp1a_trial_72_colour2_distractors19_r.png,r,2,,,,,0,7,7,72,,,,,,,,,,,,,,,,,,,,31.874818560958374,None,2,1,0.25415805872762576,31.874818560958374,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_13_colour3_distractors19_r.png,r,2,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,32.25850715645356,None,1,0,0.19880186213413253,32.25850715645356,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_4_colour1_distractors31_r.png,r,2,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,32.57559481298085,None,2,1,0.27351187966996804,32.57559481298085,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_74_colour3_distractors1_r.png,r,2,,,,,0,10,10,74,,,,,,,,,,,,,,,,,,,,32.975879483507015,None,1,0,0.21739856695057824,32.975879483507015,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_28_colour3_distractors19_l.png,l,1,,,,,0,11,11,28,,,,,,,,,,,,,,,,,,,,33.30949825537391,None,2,0,0.2516070317942649,33.30949825537391,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_33_colour1_distractors4_r.png,r,2,,,,,0,12,12,33,,,,,,,,,,,,,,,,,,,,33.67657477594912,None,1,0,0.22864426934393123,33.67657477594912,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_32_colour1_distractors1_r.png,r,2,,,,,0,13,13,32,,,,,,,,,,,,,,,,,,,,34.02687634242466,None,2,1,0.24619713943684474,34.02687634242466,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_87_colour2_distractors19_l.png,l,1,,,,,0,14,14,87,,,,,,,,,,,,,,,,,,,,34.3939615029376,None,1,1,0.21507953881518915,34.3939615029376,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_90_colour3_distractors4_l.png,l,1,,,,,0,15,15,90,,,,,,,,,,,,,,,,,,,,34.727624434570316,None,2,0,0.22556204511784017,34.727624434570316,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_93_colour3_distractors31_l.png,l,1,,,,,0,16,16,93,,,,,,,,,,,,,,,,,,,,35.07793784100795,None,1,1,0.21913615800440311,35.07793784100795,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_30_colour0_distractors0_r.png,r,2,,,,,0,17,17,30,,,,,,,,,,,,,,,,,,,,35.42834660690278,None,2,1,0.22869386908132583,35.42834660690278,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_17_colour1_distractors9_l.png,l,1,,,,,0,18,18,17,,,,,,,,,,,,,,,,,,,,35.77860497357324,None,1,1,0.31039233080809936,35.77860497357324,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_94_colour0_distractors0_r.png,r,2,,,,,0,19,19,94,,,,,,,,,,,,,,,,,,,,36.212491072074044,None,2,1,0.22061775042675436,36.212491072074044,None,36.479356905736495,None,space,36.479356905736495,None,0.9458393172826618,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_57_colour3_distractors1_l.png,l,1,,,,,0,20,20,57,,,,,,,,,,,,,,,,,,,,37.530351844616234,None,1,1,0.53476046200376,37.530351844616234,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_7_colour2_distractors9_r.png,r,2,,,,,0,21,21,7,,,,,,,,,,,,,,,,,,,,38.181034913111944,None,2,1,0.22800043266033754,38.181034913111944,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_71_colour2_distractors9_r.png,r,2,,,,,0,22,22,71,,,,,,,,,,,,,,,,,,,,38.53135151951574,None,1,0,0.17380007018800825,38.53135151951574,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_92_colour3_distractors19_l.png,l,1,,,,,0,23,23,92,,,,,,,,,,,,,,,,,,,,38.831670301849954,None,2,0,0.22524076676927507,38.831670301849954,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_78_colour3_distractors31_r.png,r,2,,,,,0,24,24,78,,,,,,,,,,,,,,,,,,,,39.16532907355577,None,1,0,0.09183056984329596,39.16532907355577,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_31_colour0_distractors0_l.png,l,1,,,,,0,25,25,31,,,,,,,,,,,,,,,,,,,,39.382210843090434,None,2,0,0.3150271871127188,39.382210843090434,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_77_colour3_distractors19_r.png,r,2,,,,,0,26,26,77,,,,,,,,,,,,,,,,,,,,39.81597470224369,None,1,0,0.16141453356249258,39.81597470224369,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
images/exp1a_trial_50_colour1_distractors19_l.png,l,1,,,,,0,27,27,50,,,,,,,,,,,,,,,,,,,,40.09954797034152,None,2,0,0.21348082699114457,40.09954797034152,None,None,None,None,None,None,,2,001,2020_Oct_13_1302,searchDisc,2020.2.2,59.79301200757201,
