ImageFile,targ_side,correctAnswer,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,text_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_3.started,text_3.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/exp2c_trial_37_colour2_distractors1_r.png,r,2,0,32,32,421,,,,,,,,,,,,,,,,,47.43732000089949,None,2,1,0.8772767883492634,47.43732000089949,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_63_colour0_distractors0_l.png,l,1,0,33,33,351,,,,,,,,,,,,,,,,,48.45495639060391,None,1,1,0.8115344049292617,48.45495639060391,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_15_colour1_distractors1_l.png,l,1,0,34,34,207,,,,,,,,,,,,,,,,,49.422604236227926,None,1,1,0.9479065067134798,49.422604236227926,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_33_colour1_distractors4_r.png,r,2,0,35,35,417,,,,,,,,,,,,,,,,,50.490293489652686,None,2,1,0.616395884018857,50.490293489652686,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_44_colour3_distractors9_r.png,r,2,0,36,36,236,,,,,,,,,,,,,,,,,51.224558210233226,None,2,1,0.9060456010047346,51.224558210233226,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2c_trial_28_colour3_distractors19_l.png,l,1,0,37,37,412,,,,,,,,,,,,,,,,,52.25873915525153,None,1,1,1.407880151644349,52.25873915525153,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2b_trial_38_colour2_distractors4_r.png,r,2,0,38,38,326,,,,,,,,,,,,,,,,,53.79355529695749,None,2,1,0.6570206360775046,53.79355529695749,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp1b_trial_65_colour1_distractors4_r.png,r,2,0,39,39,161,,,,,,,,,,,,,,,,,54.57770392211387,None,2,1,0.9208452052553184,54.57770392211387,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_78_colour3_distractors31_r.png,r,2,0,40,40,270,,,,,,,,,,,,,,,,,55.62875550077297,None,2,1,0.6781686877948232,55.62875550077297,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
images/exp2a_trial_69_colour2_distractors1_r.png,r,2,0,41,41,261,,,,,,,,,,,,,,,,,56.42948324105237,None,2,1,0.7171502481796779,56.42948324105237,None,None,None,None,None,None,,2,001,2020_Oct_14_1427,searchDisc2,2020.2.2,59.91981332105782,
